video_id,language,age_0_9,age_10s,age_20s,age_30s,age_40s,age_50plus,gender_male,gender_female
CkUivzFNXVc,ko,0.01,0.05,0.15,0.25,0.3,0.24,0.65,0.35
t6_Nn_CQA0o,ko,0.0,0.05,0.15,0.3,0.35,0.15,0.6,0.4
BECyyjL0Shc,ko,0.0,0.0,0.05,0.15,0.3,0.5,0.4,0.6
jZ_o_QcMds0,ko,0,0,0,0,0,0,0,0
pLgVRK5x9lY,ko,0.05,0.35,0.4,0.15,0.03,0.02,0.3,0.7
qNcS__3HDKU,ko,0.05,0.15,0.6,0.15,0.03,0.02,0.3,0.7
kLUyfsA6uK8,ko,0.01,0.05,0.2,0.4,0.2,0.14,0.4,0.6
lRaiFlzAe4I,ko,0.03,0.15,0.35,0.3,0.12,0.05,0.4,0.6
es0Nth4bPxo,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.3,0.7
dwDWlPd3KmY,ko,0.0,0.05,0.35,0.4,0.15,0.05,0.7,0.3
H-yMjRwJmxA,ko,0.0,0.1,0.3,0.3,0.2,0.1,0.5,0.5
bQtNjS03Kb8,ko,0.05,0.1,0.15,0.3,0.25,0.15,0.3,0.7
UT-If3APgt4,ko,0.0,0.1,0.5,0.3,0.05,0.05,0.4,0.6
wnDLTnBHfSc,ko,0.01,0.05,0.15,0.25,0.3,0.24,0.7,0.3
hHGsH1ZLA-U,ko,0,0.05,0.15,0.25,0.3,0.25,0.4,0.6
5FXe2Y5UdWY,ko,0.05,0.2,0.3,0.25,0.15,0.05,0.8,0.2
SOlFYnLPrz4,ko,0.0,0.0,0.2,0.3,0.3,0.2,0.7,0.3
DoDaVuouFWw,ko,0.0,0.05,0.35,0.35,0.15,0.1,0.6,0.4
qZl4YWBHjRo,ko,0.0,0.05,0.3,0.5,0.1,0.05,0.8,0.2
qmWlTBd18v4,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.8,0.2
Lo9G_fJNgYA,ko,0.0,0.0,0.1,0.2,0.3,0.4,0.4,0.6
qkMpdAOtfxI,ko,0,0.05,0.15,0.3,0.3,0.2,0.7,0.3
l2R2IgSQYgE,ko,0.05,0.3,0.4,0.15,0.05,0.05,0.4,0.6
cT3vZ_ZrFhQ,ko,0.05,0.1,0.2,0.25,0.25,0.15,0.65,0.35
xokd2rvOPIM,ko,0.01,0.1,0.2,0.25,0.25,0.19,0.3,0.7
iShhDG23fD8,ko,0.05,0.15,0.4,0.25,0.1,0.05,0.7,0.3
OaTPR4rzIyM,ko,0.01,0.15,0.35,0.3,0.1,0.09,0.7,0.3
rO7hussICTU,ko,0.05,0.35,0.4,0.15,0.04,0.01,0.6,0.4
OiCMCeG_xyM,ko,0.05,0.15,0.25,0.25,0.2,0.1,0.4,0.6
hc5NH9lNi-c,ko,0.0,0.3,0.4,0.2,0.08,0.02,0.6,0.4
vhn5N24UeZM,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.6,0.4
DqTJJtAOdeM,ko,0.05,0.2,0.35,0.25,0.1,0.05,0.6,0.4
K3ORRaLAyGU,ko,0.05,0.1,0.2,0.3,0.25,0.1,0.3,0.7
Nir2vda7NqM,ko,0.2,0.5,0.2,0.05,0.03,0.02,0.4,0.6
v0w_d653wNk,ko,0.0,0.05,0.3,0.4,0.15,0.1,0.3,0.7
WTrVBse8xYY,ko,0.0,0.2,0.4,0.3,0.1,0.0,0.2,0.8
bJybLdBD6ow,ko,0.01,0.05,0.35,0.35,0.15,0.09,0.4,0.6
vTJ3Qx8oBhc,ko,0.0,0.05,0.15,0.25,0.3,0.25,0.3,0.7
6Rfjwdk6Ub8,ko,0.05,0.1,0.2,0.25,0.2,0.2,0.4,0.6
jyOh-9-XOyM,ko,0.05,0.4,0.4,0.1,0.03,0.02,0.5,0.5
nlUCjT2YprI,ko,0,0,0,0,0,0,0,0
FlMpWgRngTg,ko,0.05,0.4,0.3,0.15,0.05,0.05,0.3,0.7
AI9jBOtrLX8,ko,0.0,0.05,0.35,0.3,0.2,0.1,0.2,0.8
4kY3Q1WVwJE,ko,0.0,0.05,0.1,0.2,0.3,0.35,0.3,0.7
__Xa_RBAzZA,ko,0.0,0.05,0.2,0.4,0.3,0.05,0.7,0.3
IIU_xM_cEpc,ko,0.05,0.15,0.3,0.3,0.15,0.05,0.4,0.6
6rrzmqf6xK8,ko,0.0,0.1,0.3,0.3,0.2,0.1,0.7,0.3
EQzb7JB85HY,ko,0.01,0.05,0.2,0.25,0.3,0.19,0.45,0.55
75kySTFaBQQ,ko,0.01,0.05,0.3,0.4,0.2,0.04,0.45,0.55
fJezT9y_ND0,ko,0.0,0.15,0.35,0.3,0.15,0.05,0.5,0.5
vRljX1WTbUI,ko,0.05,0.15,0.25,0.3,0.15,0.1,0.4,0.6
tGZXihKw1EY,ko,0.0,0.05,0.2,0.4,0.25,0.1,0.6,0.4
P5eFbRSqy7E,ko,0.05,0.15,0.5,0.2,0.07,0.03,0.4,0.6
XIz96fYcBSI,ko,0.0,0.1,0.15,0.5,0.2,0.05,0.3,0.7
qha89-Y4r1Y,ko,0.01,0.05,0.2,0.4,0.25,0.09,0.4,0.6
xoeEfuq0nzc,ko,0.0,0.15,0.55,0.2,0.05,0.05,0.4,0.6
dTUOATPGI40,ko,0.0,0.05,0.35,0.35,0.15,0.1,0.4,0.6
Q9xng8o2OXM,ko,0.15,0.3,0.4,0.1,0.03,0.02,0.2,0.8
I8XaxZbuwhQ,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.3,0.7
pMqxoyHDtFk,ko,0.0,0.0,0.1,0.3,0.3,0.3,0.3,0.7
Ifzuxq_c6JQ,ko,0,0.1,0.4,0.3,0.15,0.05,0.6,0.4
CV1apillyPk,ko,0.0,0.05,0.15,0.4,0.3,0.1,0.6,0.4
7qY6n-Hhthk,ko,0.0,0.1,0.6,0.2,0.1,0.0,0.8,0.2
2kZ_m0xVQy8,ko,0.01,0.05,0.2,0.5,0.2,0.04,0.8,0.2
BL-6RNqazaE,ko,0.0,0.05,0.35,0.4,0.15,0.05,0.4,0.6
67hRvpITTKM,ko,0.01,0.05,0.1,0.2,0.3,0.34,0.4,0.6
dT-rgwpca68,ko,0,0.05,0.25,0.35,0.2,0.15,0.4,0.6
IBSDUDARCp8,ko,0.1,0.7,0.15,0.03,0.01,0.01,0.5,0.5
-UPGe4WoRvM,ko,0,0.05,0.2,0.35,0.25,0.15,0.4,0.6
-ly4PDPxNiA,ko,0.05,0.1,0.15,0.3,0.25,0.15,0.4,0.6
67Alih4w_KE,ko,0.0,0.2,0.4,0.3,0.1,0.0,0.4,0.6
XBrMCS7eu-4,ko,0,0,0,0,0,0,0,0
OLzdK56GOiY,ko,0.0,0.0,0.1,0.1,0.3,0.5,0.5,0.5
-ra8Hpyylpw,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.3,0.7
HMQycUttucY,ko,0.0,0.0,0.0,0.2,0.4,0.4,0.2,0.8
G8QMLXszyf8,ko,0.05,0.1,0.25,0.3,0.2,0.1,0.4,0.6
Jx4tuQNV8io,ko,0.01,0.3,0.4,0.2,0.07,0.02,0.6,0.4
6MIBJ7FwwLQ,ko,0.0,0.05,0.2,0.5,0.2,0.05,0.8,0.2
7G5pMqSDpGU,ko,0.0,0.05,0.15,0.4,0.3,0.1,0.4,0.6
qQ1i-U2zwP8,Japanese (auto-generated),0.05,0.2,0.4,0.25,0.08,0.02,0.5,0.5
Ft-FCbPiHr8,ko,0.05,0.1,0.15,0.25,0.3,0.15,0.2,0.8
_xVsLStdJWM,ko,0,0.05,0.15,0.35,0.35,0.1,0.7,0.3
s0vHYkB2fKk,ko,0.2,0.2,0.35,0.15,0.05,0.05,0.4,0.6
a0Ag7XzGYG4,ko,0.1,0.4,0.3,0.15,0.04,0.01,0.6,0.4
iIp315ov3no,ko,0.0,0.0,0.1,0.2,0.4,0.3,0.4,0.6
KZc6ebi0kPs,ko,0.0,0.2,0.5,0.2,0.05,0.05,0.3,0.7
PMsuXfC0qC8,ko,0.0,0.05,0.3,0.35,0.2,0.1,0.4,0.6
wD_ZEnztL6Y,ko,0.0,0.0,0.1,0.4,0.3,0.2,0.7,0.3
HPJHfvbtamc,ko,0,0.05,0.25,0.3,0.25,0.15,0.4,0.6
eooluIikE_M,ko,0.0,0.1,0.6,0.2,0.1,0.0,0.9,0.1
8Ck2shj8twA,ko,0.01,0.05,0.1,0.25,0.3,0.29,0.4,0.6
tfuJNLE9KaU,ko,0.01,0.05,0.15,0.3,0.3,0.19,0.4,0.6
aUrNckJB498,ko,0.0,0.05,0.05,0.1,0.2,0.6,0.45,0.55
U_8ICEacZ5s,ko,0.3,0.5,0.15,0.05,0.0,0.0,0.4,0.6
_SDk30bNjsg,ko,0.01,0.05,0.15,0.4,0.3,0.09,0.3,0.7
8SpPNTI8_lI,ko,0.0,0.1,0.4,0.3,0.2,0.0,0.2,0.8
adplpxQsu3g,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.4,0.6
KytMzf2v62k,ko,0.0,0.1,0.4,0.4,0.1,0.0,0.4,0.6
eGZpxZTAcNE,ko,0.05,0.1,0.25,0.35,0.15,0.1,0.4,0.6
m4UU0jyg7F4,ko,0.0,0.05,0.25,0.4,0.2,0.1,0.6,0.4
0rD7-apfgKU,ko,0.05,0.5,0.3,0.1,0.03,0.02,0.6,0.4
qYgmzD0qAh8,ko,0.0,0.0,0.1,0.2,0.4,0.3,0.4,0.6
06fYBHpXrhk,ko,0.0,0.1,0.2,0.3,0.3,0.1,0.2,0.8
nwKyTzC7THI,ko,0.01,0.15,0.5,0.25,0.07,0.02,0.4,0.6
V4fJkApaANA,ko,0.0,0.7,0.2,0.05,0.03,0.02,0.6,0.4
TMQhgJ6H-Ug,ko,0.0,0.0,0.05,0.15,0.35,0.45,0.3,0.7
-wLy5lwYi1o,ko,0.01,0.05,0.1,0.2,0.3,0.34,0.3,0.7
4DsPO0x0k9w,ko,0.0,0.7,0.2,0.05,0.03,0.02,0.8,0.2
dZfU_PfFTrg,ko,0.05,0.25,0.4,0.2,0.06,0.04,0.3,0.7
YDDlxCVqO78,ko,0.05,0.2,0.4,0.25,0.05,0.05,0.4,0.6
LIB4E5ZhUdE,ko,0.05,0.15,0.25,0.3,0.15,0.1,0.3,0.7
rCuXDRzax_0,ko,0.0,0.05,0.2,0.4,0.25,0.1,0.4,0.6
4uT_OgVPVtw,ko,0.05,0.1,0.3,0.4,0.1,0.05,0.3,0.7
apbZ4HgJ5ps,ko,0.05,0.15,0.5,0.2,0.07,0.03,0.7,0.3
pnGPboD_P-o,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.7,0.3
iMxdomyKvIk,ko,0.0,0.05,0.1,0.2,0.3,0.35,0.4,0.6
XdpQzh2tYCg,ko,0.0,0.0,0.1,0.3,0.4,0.2,0.7,0.3
A4Xxa_mOnFQ,ko,0.0,0.05,0.3,0.4,0.2,0.05,0.85,0.15
_Sr_5_9AcRM,ko,0.05,0.2,0.5,0.15,0.07,0.03,0.4,0.6
325dt10SyvQ,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.6,0.4
hmeOm9NmBg8,ko,0.01,0.05,0.3,0.4,0.15,0.09,0.4,0.6
l5oybTEtJak,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.7,0.3
NqK7AL_XuJI,ko,0.01,0.2,0.4,0.25,0.09,0.05,0.6,0.4
ayeoXB0nPVg,ko,0.05,0.15,0.25,0.3,0.15,0.1,0.45,0.55
YjRbNXGaqFc,ko,0.0,0.02,0.08,0.5,0.3,0.1,0.2,0.8
lmMo5o8xaSs,ko,0.05,0.1,0.25,0.3,0.2,0.1,0.3,0.7
eIdX40ViLo8,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.8,0.2
oj2IqXia0lM,ko,0.0,0.0,0.05,0.2,0.4,0.35,0.6,0.4
CUPx3eAyMOc,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.5,0.5
FqtdHC_9eqI,ko,0.0,0.1,0.4,0.4,0.1,0.0,0.7,0.3
hIaHAyBV5V4,ko,0.0,0.05,0.4,0.4,0.1,0.05,0.8,0.2
ef6_DfAji2U,ko,0.0,0.0,0.1,0.2,0.3,0.4,0.3,0.7
momnqbdsC8c,ko,0.0,0.1,0.4,0.4,0.1,0.0,0.7,0.3
NqGE3e0bnQQ,ko,0.01,0.05,0.05,0.1,0.3,0.49,0.3,0.7
XvC1zGzh2ew,ko,0.05,0.15,0.25,0.35,0.15,0.05,0.4,0.6
bbiZqWseQeo,ko,0,0.05,0.4,0.3,0.15,0.1,0.9,0.1
i8DYFKzrt7o,ko,0,0,0,0,0,0,0,0
IKddSe86BsM,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.8,0.2
qxGKN8Ch1Ag,ko,0.2,0.2,0.1,0.3,0.2,0.0,0.2,0.8
_NRxM_kWRzo,ko,0.0,0.05,0.4,0.35,0.15,0.05,0.7,0.3
L0RXr3Oat8A,ko,0.0,0.05,0.3,0.4,0.2,0.05,0.6,0.4
Ks4yodbdtIU,ko,0.05,0.25,0.25,0.2,0.15,0.1,0.3,0.7
ntPjSDNTwu4,ko,0.0,0.15,0.25,0.3,0.2,0.1,0.3,0.7
nKN1W0-yUF4,ko,0.05,0.6,0.3,0.05,0.0,0.0,0.7,0.3
uhRPi7DOSRg,ko,0.05,0.1,0.4,0.3,0.1,0.05,0.6,0.4
NoyeZOk--P8,ko,0.0,0.05,0.25,0.4,0.2,0.1,0.3,0.7
KjakIlqdSSo,ko,0.0,0.05,0.4,0.35,0.15,0.05,0.6,0.4
k2oHNhdtn1g,ko,0.05,0.1,0.25,0.3,0.2,0.1,0.3,0.7
ZDoKTVhiBgY,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.6,0.4
9IGKQH0AcTM,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.3,0.7
f_-I4yaMfK4,ko,0.02,0.15,0.45,0.25,0.1,0.03,0.7,0.3
JfWF7fu__60,ko,0,0,0,0,0,0,0,0
UCpb1M0JavE,ko,0.01,0.3,0.5,0.15,0.03,0.01,0.6,0.4
DeDOOFOHeuU,ko,0.0,0.05,0.1,0.25,0.3,0.3,0.6,0.4
Eg2XvpNWbIQ,ko,0.0,0.05,0.35,0.4,0.15,0.05,0.7,0.3
Fgfn3WdaGFQ,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.6,0.4
SMY6pxWVL0g,ko,0.0,0.0,0.2,0.3,0.4,0.1,0.7,0.3
5ig394LFK9Q,ko,0.01,0.2,0.5,0.2,0.07,0.02,0.6,0.4
rZS9sJJGQEk,ko,0,0.05,0.25,0.4,0.2,0.1,0.7,0.3
RyipSXQJBXw,ko,0.1,0.4,0.2,0.2,0.05,0.05,0.5,0.5
NB4zRrd4FAg,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.3,0.7
96v6HW7ozR8,ko,0.0,0.2,0.5,0.3,0.0,0.0,0.4,0.6
v5mg-yynz0A,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.3,0.7
PsaBIM-gsuU,ko,0.05,0.15,0.25,0.2,0.2,0.15,0.4,0.6
FyocnTy8TnU,ko,0.0,0.05,0.25,0.35,0.25,0.1,0.8,0.2
NyIq__eTL4U,ko,0,0,0,0,0,0,0,0
1aIc-ozIW2I,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.4,0.6
mCLebR3H6YQ,ko,0.0,0.05,0.1,0.6,0.2,0.05,0.2,0.8
MzluHV5vjbM,ko,0.01,0.05,0.1,0.3,0.3,0.24,0.4,0.6
reDYmByy8Qk,ko,0.01,0.1,0.5,0.3,0.06,0.03,0.6,0.4
UQZwTSTqai0,ko,0.001,0.6,0.35,0.03,0.01,0.009,0.8,0.2
OwTVkxh2syw,ko,0.0,0.05,0.25,0.4,0.2,0.1,0.4,0.6
ECqHWx2b080,ko,0.05,0.65,0.25,0.03,0.01,0.01,0.4,0.6
acHKadlEoKY,ko,0.05,0.1,0.3,0.25,0.2,0.1,0.4,0.6
U7MdFp1z-O8,ko,0.0,0.1,0.4,0.3,0.1,0.1,0.4,0.6
3dyzrMWClUo,ko,0.0,0.05,0.3,0.4,0.2,0.05,0.7,0.3
_96xHfxZHM8,ko,0.0,0.05,0.1,0.25,0.3,0.3,0.3,0.7
W0Gzrvcj5mM,ko,0.05,0.1,0.3,0.4,0.1,0.05,0.7,0.3
BFnDhmTG9Hc,ko,0.0,0.3,0.5,0.15,0.04,0.01,0.8,0.2
Rs5yYyB0Q2c,ko,0.01,0.1,0.3,0.25,0.2,0.14,0.2,0.8
GFk4bwaLQMM,ko,0.1,0.3,0.3,0.2,0.05,0.05,0.4,0.6
l3LkGIcCTgw,ko,0.1,0.3,0.4,0.15,0.03,0.02,0.2,0.8
eaDigs81Tgc,ko,0,0,0,0,0,0,0,0
eV53cVC3oos,ko,0.05,0.25,0.35,0.2,0.1,0.05,0.6,0.4
UkLyAFTeF14,ko,0,0.05,0.5,0.3,0.1,0.05,0.6,0.4
DdjHqbbx1kE,ko,0.05,0.1,0.2,0.3,0.25,0.1,0.4,0.6
p9zz6m-_ECY,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.85,0.15
DCDfCExDzsY,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.6,0.4
gGZn_UA2hew,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.3,0.7
Gc-yBtnOcnA,ko,0.0,0.1,0.2,0.3,0.3,0.1,0.3,0.7
tBN_8yXOZ98,ko,0.0,0.05,0.2,0.4,0.25,0.1,0.8,0.2
qJ6TP21OY5A,ko,0.0,0.2,0.5,0.2,0.05,0.05,0.3,0.7
5GYef6dcJ7A,ko,0.1,0.6,0.25,0.03,0.01,0.01,0.4,0.6
sjapnPTLXOM,ko,0.01,0.05,0.1,0.2,0.3,0.34,0.4,0.6
J-EpPuZBgJ0,ko,0.0,0.05,0.15,0.4,0.3,0.1,0.2,0.8
0XuBCzSQQyU,ko,0.0,0.2,0.5,0.2,0.05,0.05,0.6,0.4
jc2Vpl_tEIw,ko,0.05,0.35,0.4,0.15,0.03,0.02,0.3,0.7
MCWOjWvTOSQ,ko,0.0,0.05,0.15,0.35,0.3,0.15,0.4,0.6
S71UuofTnr8,ko,0.05,0.1,0.2,0.25,0.25,0.15,0.6,0.4
Z93KIuTXl9s,ko,0.05,0.5,0.3,0.1,0.03,0.02,0.4,0.6
IxbdWlslFYY,ko,0,0.1,0.5,0.3,0.1,0,0.8,0.2
OcI55z7x_ms,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.6,0.4
C3KJY7Ln-PU,ko,0.0,0.3,0.5,0.15,0.05,0.0,0.3,0.7
8qG-htDYgeQ,ko,0.0,0.05,0.15,0.4,0.25,0.15,0.7,0.3
exRpaFX-O9A,ko,0.05,0.4,0.35,0.15,0.03,0.02,0.5,0.5
zfNAjilqe_g,ko,0.05,0.6,0.25,0.05,0.03,0.02,0.75,0.25
a-P4XqGNqd8,ko,0.0,0.6,0.35,0.03,0.02,0.0,0.4,0.6
vivPRC_tH1c,ko,0.0,0.0,0.3,0.5,0.2,0.0,0.7,0.3
67MS8GcIVS0,ko,0.01,0.05,0.2,0.4,0.25,0.09,0.8,0.2
aL59cjch8s0,ko,0.0,0.1,0.6,0.2,0.1,0.0,0.7,0.3
FhgQNhTaFM4,ko,0.0,0.0,0.05,0.05,0.1,0.8,0.4,0.6
ScK7gZDnE3w,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.6,0.4
J-yP8bGzy48,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.3,0.7
NaEUP8IrWJU,ko,0.0,0.05,0.3,0.4,0.2,0.05,0.8,0.2
7ONRtuD_FOM,ko,0.0,0.05,0.4,0.35,0.15,0.05,0.6,0.4
UIN8CtE6Wis,ko,0,0.6,0.3,0.1,0,0,0.4,0.6
fOfRZdc2WD0,ko,0.05,0.6,0.3,0.04,0.005,0.005,0.3,0.7
snORl41muS4,Thai (auto-generated),0.05,0.15,0.35,0.25,0.15,0.05,0.5,0.5
hBnvl8UOVDE,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.3,0.7
gPATxTmqo2w,ko,0,0.2,0.5,0.25,0.05,0,0.3,0.7
5rc0nrShTL4,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.7,0.3
g15z8odOSus,ko,0.0,0.0,0.1,0.3,0.3,0.3,0.3,0.7
2Bxz1UGSUkY,ko,0.3,0.4,0.2,0.05,0.03,0.02,0.45,0.55
t3y7mtvSKnI,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.3,0.7
HiGdn_uOXyU,ko,0.05,0.15,0.45,0.25,0.08,0.02,0.7,0.3
wY5OToJ6klA,ko,0.0,0.05,0.25,0.35,0.2,0.15,0.3,0.7
ZL1tr93FKjM,ko,0.01,0.05,0.15,0.3,0.3,0.19,0.3,0.7
IyWoGYaImS4,ko,0.05,0.1,0.35,0.3,0.15,0.05,0.8,0.2
SxycZGaxL4M,ko,0.1,0.5,0.3,0.05,0.03,0.02,0.6,0.4
t_G5f53NXIs,ko,0.05,0.5,0.35,0.05,0.03,0.02,0.6,0.4
dkNfb1a6IdA,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.7,0.3
MKX5W7mGUzo,ko,0.05,0.25,0.4,0.2,0.07,0.03,0.4,0.6
ra1SLu8z2bY,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.4,0.6
36dk5237jYA,ko,0.0,0.05,0.4,0.35,0.15,0.05,0.3,0.7
ZnLiAJ12AeE,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.6,0.4
MaT91g2iJVg,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.4,0.6
RUYNGT2e5rQ,ko,0.0,0.1,0.3,0.35,0.15,0.1,0.4,0.6
slQ11OsjzK8,ko,0.0,0.05,0.15,0.35,0.25,0.2,0.5,0.5
yVAz6NIBT6A,ko,0.0,0.0,0.1,0.2,0.3,0.4,0.4,0.6
3Dz2nbYuN0U,ko,0,0,0,0,0,0,0,0
9XzgcGx_t_8,ko,0.1,0.3,0.4,0.15,0.04,0.01,0.4,0.6
ir4g7-DZG9w,ko,0.0,0.6,0.3,0.1,0.0,0.0,0.3,0.7
vrmeQWOCex4,ko,0,0.2,0.5,0.2,0.1,0,0.3,0.7
Vc81VIlXgo8,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.3,0.7
l5lrYfCou_I,ko,0.05,0.2,0.35,0.25,0.1,0.05,0.3,0.7
040V7ZV31YA,ko,0,0,0,0,0,0,0,0
cu53sF-YkuU,ko,0,0.05,0.3,0.35,0.2,0.1,0.4,0.6
jawdzyt1YU4,ko,0.0,0.0,0.05,0.1,0.2,0.65,0.2,0.8
TMGqNwjhfsk,ko,0.0,0.1,0.6,0.2,0.05,0.05,0.7,0.3
7AtePJqT-5U,ko,0.01,0.02,0.05,0.07,0.15,0.7,0.45,0.55
XlgARgIze1w,ko,0.01,0.1,0.35,0.3,0.15,0.09,0.7,0.3
mlQOaPF5NZY,ko,0.05,0.6,0.3,0.04,0.005,0.005,0.3,0.7
p0kk5XinBfg,ko,0.0,0.1,0.2,0.5,0.15,0.05,0.4,0.6
hPXttfaczDA,ko,0.0,0.05,0.15,0.25,0.3,0.25,0.5,0.5
-1oSKOvMREU,ko,0.05,0.4,0.3,0.15,0.05,0.05,0.7,0.3
Fhc8U0h1ZDo,ko,0.0,0.1,0.3,0.25,0.2,0.15,0.3,0.7
gthOqK7txW4,ko,0,0,0,0,0,0,0,0
ThNkma3q_lQ,ko,0.0,0.3,0.4,0.2,0.1,0.0,0.6,0.4
bynnHvWPPb4,ko,0.0,0.05,0.65,0.25,0.05,0.0,0.7,0.3
FgAXLhxruyQ,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.8,0.2
-87nfblU3OU,ko,0.0,0.05,0.3,0.25,0.25,0.15,0.4,0.6
AaECnhCDXwI,ko,0.01,0.6,0.3,0.05,0.03,0.01,0.3,0.7
0dd7lML7K10,ko,0.0,0.05,0.5,0.35,0.07,0.03,0.4,0.6
oho8w8DvKp4,ko,0.0,0.1,0.2,0.3,0.3,0.1,0.3,0.7
84CHgtLXvQk,ko,0.05,0.2,0.35,0.25,0.1,0.05,0.2,0.8
RHyLfcSH0zU,ko,0.05,0.15,0.4,0.25,0.1,0.05,0.4,0.6
63mjhU6dyZY,ko,0.05,0.2,0.35,0.25,0.1,0.05,0.4,0.6
tvsAkk96C1c,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.3,0.7
RzZQha1HVdg,ko,0.05,0.25,0.45,0.2,0.03,0.02,0.5,0.5
p_8_PY8Bl1A,ko,0.0,0.1,0.6,0.2,0.1,0.0,0.4,0.6
0RvmhVQECOU,ko,0.0,0.0,0.05,0.15,0.3,0.5,0.6,0.4
ka1jQITE7TU,ko,0.05,0.25,0.4,0.2,0.07,0.03,0.6,0.4
6V5u9sILKIo,ko,0.05,0.6,0.25,0.05,0.03,0.02,0.4,0.6
vtP6PFat6PM,ko,0.01,0.05,0.4,0.35,0.12,0.07,0.4,0.6
MDDAgUj9_Dg,ko,0.0,0.05,0.15,0.25,0.3,0.25,0.4,0.6
BtgxcctyzcU,ko,0.2,0.3,0.3,0.1,0.05,0.05,0.4,0.6
aKq8bkY5eTU,ko,0,0.3,0.5,0.15,0.04,0.01,0.7,0.3
8D9naFQ8B34,ko,0.0,0.05,0.2,0.45,0.2,0.1,0.2,0.8
AFPSJKwzoOw,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.4,0.6
0hANeUHhBkw,ko,0.0,0.1,0.2,0.4,0.2,0.1,0.4,0.6
488Mn2r5Xj4,ko,0.0,0.05,0.35,0.4,0.15,0.05,0.7,0.3
5l_Kda7FScc,ko,0.05,0.15,0.3,0.35,0.1,0.05,0.3,0.7
10lfmkm3-vU,ko,0.05,0.3,0.4,0.15,0.07,0.03,0.6,0.4
h0h_WtbwSIc,ko,0.05,0.3,0.45,0.15,0.03,0.02,0.4,0.6
TAajkq-17PE,ko,0.0,0.05,0.2,0.35,0.3,0.1,0.3,0.7
fYZviuZa7-A,ko,0.01,0.05,0.15,0.4,0.25,0.14,0.4,0.6
ZVYWlYU4eDg,ko,0.05,0.15,0.35,0.25,0.15,0.05,0.5,0.5
ubrrnzJ_Trk,ko,0.01,0.05,0.1,0.3,0.3,0.24,0.3,0.7
VE8kEII4qv4,ko,0.01,0.05,0.3,0.4,0.15,0.09,0.2,0.8
5bSAW1ZHKZQ,ko,0.05,0.5,0.35,0.07,0.02,0.01,0.7,0.3
F3NHaEi6mGw,ko,0.01,0.15,0.5,0.25,0.05,0.04,0.4,0.6
J6Qdgn6G82I,ko,0.05,0.3,0.4,0.15,0.07,0.03,0.6,0.4
HVuPDCTJP4M,ko,0.0,0.05,0.2,0.3,0.25,0.2,0.4,0.6
znGlOai4TGE,ko,0.05,0.15,0.35,0.25,0.1,0.1,0.4,0.6
uSulzgtEZB8,ko,0.0,0.05,0.3,0.4,0.2,0.05,0.7,0.3
wrxHAUEF4-s,ko,0.01,0.6,0.3,0.05,0.03,0.01,0.7,0.3
NoP113VLW9A,ko,0.05,0.3,0.4,0.15,0.07,0.03,0.4,0.6
tKYT_rXJiOM,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.6,0.4
EKzdhZQXNBw,ko,0.05,0.15,0.25,0.25,0.2,0.1,0.3,0.7
f3OZaNh9mqg,ko,0.01,0.05,0.1,0.2,0.3,0.34,0.35,0.65
S4o4jHia_qk,ko,0.0,0.05,0.2,0.5,0.2,0.05,0.6,0.4
1oyh5ZVoEgw,ko,0.0,0.05,0.15,0.2,0.25,0.35,0.4,0.6
Ro4XsNNRA1c,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.6,0.4
